Label,lumMean,lumSD,area,lwMean,lwSD,mwMean,mwSD,swMean,swSD
Haasriver2_Oztenia_JKL/3867_3870_b8,0.481178822,0.146448377,176709,0.481178822,0.146448377,0.449311375,0.138135095,0.337399561,0.105752764
Haasriver2_Oztenia_JKL/3867_3870_b9,0.110992811,0.050087804,4577,0.110992811,0.050087804,0.092843352,0.044771962,0.057185207,0.025113980
Haasriver2_Oztenia_JKL/3867_3870_c1,0.083263476,0.032007953,2346,0.083263476,0.032007953,0.062731628,0.026382005,0.032060611,0.012506509
Haasriver2_Oztenia_JKL/3867_3870_p1,0.127164169,0.055018903,5246,0.127164169,0.055018903,0.110328399,0.047059522,0.070144845,0.021805383
Haasriver2_Oztenia_JKL/3867_3870_p2,0.481178822,0.146448377,176709,0.481178822,0.146448377,0.449311375,0.138135095,0.337399561,0.105752764
Haasriver2_Oztenia_JKL/3867_3870_p3,0.165252685,0.107657629,2027914,0.165252685,0.107657629,0.145979006,0.096032921,0.095933127,0.058983126
Haasriver2_Oztenia_JKL/3867_3870_p4,0.165252685,0.107657629,2027914,0.165252685,0.107657629,0.145979006,0.096032921,0.095933127,0.058983126
Haasriver2_Oztenia_JKL/3867_3870_p5,0.165252685,0.107657629,2027914,0.165252685,0.107657629,0.145979006,0.096032921,0.095933127,0.058983126
Haasriver2_Oztenia_JKL/3867_3870_p6,0.165252685,0.107657629,2027914,0.165252685,0.107657629,0.145979006,0.096032921,0.095933127,0.058983126
Haasriver2_Oztenia_JKL/3867_3870_p7,0.165252685,0.107657629,2027914,0.165252685,0.107657629,0.145979006,0.096032921,0.095933127,0.058983126
Haasriver2_Oztenia_JKL/3872_3876_a1,0.107163506,0.075118816,45956,0.107163506,0.075118816,0.094763355,0.062911126,0.051562794,0.026083255
Haasriver2_Oztenia_JKL/3872_3876_a2,0.110579190,0.087511888,27068,0.110579190,0.087511888,0.097776355,0.074341954,0.053054326,0.031427915
Haasriver2_Oztenia_JKL/3872_3876_a3,0.095361461,0.064862499,36755,0.095361461,0.064862499,0.085893246,0.055008677,0.048415471,0.022005572
Haasriver2_Oztenia_JKL/3872_3876_b1,0.143121112,0.067306009,190998,0.143121112,0.067306009,0.125894422,0.058274573,0.073805071,0.030524567
Haasriver2_Oztenia_JKL/3872_3876_b2,0.142027687,0.047068305,754437,0.142027687,0.047068305,0.132538720,0.045264429,0.098873428,0.030675768
Haasriver2_Oztenia_JKL/3872_3876_b3,0.121543878,0.056988384,477426,0.121543878,0.056988384,0.102460760,0.049441578,0.064758521,0.029263421
Haasriver2_Oztenia_JKL/3872_3876_b4,0.107707535,0.061664613,503506,0.107707535,0.061664613,0.091803620,0.052997242,0.058709870,0.027854852
Hopetown_aucampiae_x/0193_0196_a1,0.082370457,0.024749673,165814,0.082370457,0.024749673,0.080992878,0.022743207,0.065429127,0.012818987
Hopetown_aucampiae_x/0193_0196_a2,0.080659833,0.024376071,188019,0.080659833,0.024376071,0.079092741,0.022307818,0.063483022,0.012388363
Hopetown_aucampiae_x/0193_0196_a3,0.082816362,0.024213102,186530,0.082816362,0.024213102,0.081704601,0.022427982,0.066063840,0.012955927
Hopetown_aucampiae_x/0193_0196_a4,0.089255665,0.026791527,188289,0.089255665,0.026791527,0.087217974,0.024611663,0.068733609,0.013752004
Hopetown_aucampiae_x/0193_0196_b1,0.072664465,0.021687434,94998,0.072664465,0.021687434,0.061980298,0.017678003,0.043136417,0.008929117
Hopetown_aucampiae_x/0193_0196_b2,0.083427426,0.035203781,139198,0.083427426,0.035203781,0.071607227,0.029094238,0.055010042,0.015725454
Hopetown_aucampiae_x/0193_0196_b3,0.032778082,0.020472600,27618,0.032778082,0.020472600,0.032603559,0.018820298,0.035572597,0.011944546
Hopetown_aucampiae_x/0193_0196_b4,0.081158680,0.027768699,93889,0.081158680,0.027768699,0.071766667,0.024265819,0.052494813,0.013761251
Hopetown_aucampiae_x/0193_0196_b5,0.068535824,0.017455695,2721,0.068535824,0.017455695,0.060455208,0.015363939,0.043252909,0.008696440
Hopetown_aucampiae_x/0193_0196_b6,0.071881723,0.027443171,145155,0.071881723,0.027443171,0.065704222,0.024912993,0.052627513,0.015019766
Hopetown_aucampiae_x/0193_0196_b7,0.035300908,0.014055313,1011573,0.035300908,0.014055313,0.032632014,0.012562667,0.033543603,0.008202359
Hopetown_aucampiae_x/0193_0196_b8,0.045018052,0.013221453,537030,0.045018052,0.013221453,0.037338225,0.011308324,0.037002870,0.008105415
Hopetown_aucampiae_x/0193_0196_c1,0.042471278,0.014837846,27366,0.042471278,0.014837846,0.039641489,0.013555830,0.032485146,0.008839072
Hopetown_aucampiae_x/0193_0196_c10,0.045783669,0.019018556,99291,0.045783669,0.019018556,0.042205877,0.017243535,0.035058595,0.010880985
Hopetown_aucampiae_x/0193_0196_c11,0.045783669,0.019018556,99291,0.045783669,0.019018556,0.042205877,0.017243535,0.035058595,0.010880985
Hopetown_aucampiae_x/0193_0196_c12,0.053441868,0.010856587,12909,0.053441868,0.010856587,0.049698778,0.010079435,0.038643327,0.006910050
Hopetown_aucampiae_x/0193_0196_c13,0.053441868,0.010856587,12909,0.053441868,0.010856587,0.049698778,0.010079435,0.038643327,0.006910050
Hopetown_aucampiae_x/0193_0196_c14,0.026466412,0.017101665,34756,0.026466412,0.017101665,0.025602645,0.015147239,0.023044331,0.008610080
Hopetown_aucampiae_x/0193_0196_c15,0.021625263,0.012607342,12837,0.021625263,0.012607342,0.021558374,0.011160513,0.022577108,0.006283669
Hopetown_aucampiae_x/0193_0196_c16,0.040225141,0.013124513,24920,0.040225141,0.013124513,0.036755579,0.011622543,0.029742420,0.006800031
Hopetown_aucampiae_x/0193_0196_c2,0.041678853,0.017946412,27307,0.041678853,0.017946412,0.039400435,0.016282660,0.032587895,0.009247266
Hopetown_aucampiae_x/0193_0196_c3,0.046885409,0.014347189,40312,0.046885409,0.014347189,0.042694211,0.012708495,0.033713017,0.008314178
Hopetown_aucampiae_x/0193_0196_c4,0.056153616,0.019527885,17657,0.056153616,0.019527885,0.048425508,0.016529432,0.035953607,0.009803860
Hopetown_aucampiae_x/0193_0196_c5,0.042039293,0.018525140,11579,0.042039293,0.018525140,0.037286897,0.015785723,0.029212054,0.008953550
Hopetown_aucampiae_x/0193_0196_c6,0.043754802,0.022283915,6856,0.043754802,0.022283915,0.037961978,0.019943063,0.030459338,0.012718151
Hopetown_aucampiae_x/0193_0196_c7,0.046453783,0.015485661,15957,0.046453783,0.015485661,0.041548427,0.013714416,0.033427016,0.008730402
Hopetown_aucampiae_x/0193_0196_c8,0.040453948,0.015608295,18868,0.040453948,0.015608295,0.035478914,0.013456659,0.028897068,0.008173353
Hopetown_aucampiae_x/0193_0196_c9,0.059849431,0.019385178,6722,0.059849431,0.019385178,0.050166803,0.017040990,0.037286647,0.009994283
Hopetown_aucampiae_x/0193_0196_p1,0.071881723,0.027443171,145155,0.071881723,0.027443171,0.065704222,0.024912993,0.052627513,0.015019766
Hopetown_aucampiae_x/0193_0196_p2,0.035300908,0.014055313,1011573,0.035300908,0.014055313,0.032632014,0.012562667,0.033543603,0.008202359
Hopetown_aucampiae_x/0193_0196_p3,0.035300908,0.014055313,1011573,0.035300908,0.014055313,0.032632014,0.012562667,0.033543603,0.008202359
Hopetown_aucampiae_x/0193_0196_p4,0.035300908,0.014055313,1011573,0.035300908,0.014055313,0.032632014,0.012562667,0.033543603,0.008202359
Hopetown_aucampiae_x/0193_0196_p5,0.035300908,0.014055313,1011573,0.035300908,0.014055313,0.032632014,0.012562667,0.033543603,0.008202359
Hopetown_aucampiae_x/0193_0196_p6,0.045018052,0.013221453,537030,0.045018052,0.013221453,0.037338225,0.011308324,0.037002870,0.008105415
Hopetown_aucampiae_x/0193_0196_p7,0.045018052,0.013221453,537030,0.045018052,0.013221453,0.037338225,0.011308324,0.037002870,0.008105415
Hopetown_aucampiae_x/0197_0205_a1,0.123189893,0.037017364,66346,0.123189893,0.037017364,0.111753778,0.032100153,0.076256494,0.016017793
Hopetown_aucampiae_x/0197_0205_a2,0.131132341,0.035770169,87724,0.131132341,0.035770169,0.118090735,0.030995927,0.080439150,0.017087150
Hopetown_aucampiae_x/0197_0205_a3,0.109749081,0.034174693,95638,0.109749081,0.034174693,0.101524937,0.030159731,0.074258951,0.015632396
Hopetown_aucampiae_x/0197_0205_b1,0.130432900,0.050987462,349252,0.130432900,0.050987462,0.113838919,0.045979563,0.086255910,0.027478628
Hopetown_aucampiae_x/0197_0205_b10,0.154818425,0.045896454,127713,0.154818425,0.045896454,0.142404041,0.042799786,0.104360440,0.029289488
Hopetown_aucampiae_x/0197_0205_b11,0.036439438,0.015124432,2717250,0.036439438,0.015124432,0.036868968,0.013987601,0.044748678,0.011069428
Hopetown_aucampiae_x/0197_0205_b2,0.095180076,0.029948173,164176,0.095180076,0.029948173,0.078477981,0.024337960,0.053390007,0.011762026
Hopetown_aucampiae_x/0197_0205_b3,0.057516715,0.015982577,221115,0.057516715,0.015982577,0.055728293,0.015076635,0.049640732,0.010213013
Hopetown_aucampiae_x/0197_0205_b4,0.081961699,0.031448926,11765,0.081961699,0.031448926,0.074154502,0.029511355,0.056999567,0.019022930
Hopetown_aucampiae_x/0197_0205_b5,0.094626591,0.010801622,101929,0.094626591,0.010801622,0.079704434,0.009208005,0.062871245,0.005390295
Hopetown_aucampiae_x/0197_0205_b6,0.175429053,0.073322373,141075,0.175429053,0.073322373,0.155671790,0.069105287,0.110854593,0.044456211
Hopetown_aucampiae_x/0197_0205_b7,0.080036288,0.031539915,205242,0.080036288,0.031539915,0.072822644,0.028442228,0.062768326,0.018393837
Hopetown_aucampiae_x/0197_0205_b8,0.150773530,0.038153882,524238,0.150773530,0.038153882,0.148341761,0.038531275,0.139960458,0.035764505
Hopetown_aucampiae_x/0197_0205_b9,0.049498976,0.027946876,160161,0.049498976,0.027946876,0.042802259,0.024240500,0.040539470,0.014629279
Hopetown_aucampiae_x/0197_0205_c1,0.054750720,0.016790905,14756,0.054750720,0.016790905,0.046919190,0.014753222,0.037501313,0.008679041
Hopetown_aucampiae_x/0197_0205_c2,0.035668142,0.010440823,10587,0.035668142,0.010440823,0.030471536,0.008948487,0.028043498,0.005319209
Hopetown_aucampiae_x/0197_0205_p1,0.130432900,0.050987462,349252,0.130432900,0.050987462,0.113838919,0.045979563,0.086255910,0.027478628
Hopetown_aucampiae_x/0197_0205_p10,0.036439438,0.015124432,2717250,0.036439438,0.015124432,0.036868968,0.013987601,0.044748678,0.011069428
Hopetown_aucampiae_x/0197_0205_p11,0.036439438,0.015124432,2717250,0.036439438,0.015124432,0.036868968,0.013987601,0.044748678,0.011069428
Hopetown_aucampiae_x/0197_0205_p12,0.036439438,0.015124432,2717250,0.036439438,0.015124432,0.036868968,0.013987601,0.044748678,0.011069428
Hopetown_aucampiae_x/0197_0205_p13,0.036439438,0.015124432,2717250,0.036439438,0.015124432,0.036868968,0.013987601,0.044748678,0.011069428
Hopetown_aucampiae_x/0197_0205_p14,0.036439438,0.015124432,2717250,0.036439438,0.015124432,0.036868968,0.013987601,0.044748678,0.011069428
Hopetown_aucampiae_x/0197_0205_p15,0.036439438,0.015124432,2717250,0.036439438,0.015124432,0.036868968,0.013987601,0.044748678,0.011069428
Hopetown_aucampiae_x/0197_0205_p16,0.036439438,0.015124432,2717250,0.036439438,0.015124432,0.036868968,0.013987601,0.044748678,0.011069428
Hopetown_aucampiae_x/0197_0205_p17,0.036439438,0.015124432,2717250,0.036439438,0.015124432,0.036868968,0.013987601,0.044748678,0.011069428
Hopetown_aucampiae_x/0197_0205_p18,0.036439438,0.015124432,2717250,0.036439438,0.015124432,0.036868968,0.013987601,0.044748678,0.011069428
Hopetown_aucampiae_x/0197_0205_p2,0.095180076,0.029948173,164176,0.095180076,0.029948173,0.078477981,0.024337960,0.053390007,0.011762026
Hopetown_aucampiae_x/0197_0205_p3,0.081961699,0.031448926,11765,0.081961699,0.031448926,0.074154502,0.029511355,0.056999567,0.019022930
Hopetown_aucampiae_x/0197_0205_p4,0.150773530,0.038153882,524238,0.150773530,0.038153882,0.148341761,0.038531275,0.139960458,0.035764505
Hopetown_aucampiae_x/0197_0205_p5,0.150773530,0.038153882,524238,0.150773530,0.038153882,0.148341761,0.038531275,0.139960458,0.035764505
Hopetown_aucampiae_x/0197_0205_p6,0.150773530,0.038153882,524238,0.150773530,0.038153882,0.148341761,0.038531275,0.139960458,0.035764505
Hopetown_aucampiae_x/0197_0205_p7,0.150773530,0.038153882,524238,0.150773530,0.038153882,0.148341761,0.038531275,0.139960458,0.035764505
Hopetown_aucampiae_x/0197_0205_p8,0.049498976,0.027946876,160161,0.049498976,0.027946876,0.042802259,0.024240500,0.040539470,0.014629279
Hopetown_aucampiae_x/0197_0205_p9,0.036439438,0.015124432,2717250,0.036439438,0.015124432,0.036868968,0.013987601,0.044748678,0.011069428
Hopetown_aucampiae_x/0209_0214_a1,0.070139661,0.032770057,108902,0.070139661,0.032770057,0.066873209,0.030527582,0.054220827,0.019555062
Hopetown_aucampiae_x/0209_0214_a2,0.083964744,0.030343929,117898,0.083964744,0.030343929,0.078707208,0.027606745,0.061706700,0.017189843
Hopetown_aucampiae_x/0209_0214_b1,0.132216409,0.053770668,484275,0.132216409,0.053770668,0.116187516,0.052132604,0.080792282,0.038565464
Hopetown_aucampiae_x/0209_0214_b10,0.108795680,0.032785816,179967,0.108795680,0.032785816,0.087606852,0.026663037,0.053929540,0.014877442
Hopetown_aucampiae_x/0209_0214_b11,0.133610840,0.024027594,1358973,0.133610840,0.024027594,0.109359182,0.019818877,0.070255805,0.009493978
Hopetown_aucampiae_x/0209_0214_b12,0.117495133,0.025451954,807126,0.117495133,0.025451954,0.098884556,0.022020197,0.076368039,0.013613032
Hopetown_aucampiae_x/0209_0214_b13,0.053633563,0.018015297,226164,0.053633563,0.018015297,0.044762587,0.015408027,0.037313863,0.009286636
Hopetown_aucampiae_x/0209_0214_b2,0.074537959,0.012984770,150967,0.074537959,0.012984770,0.061189388,0.010768460,0.048283970,0.006802875
Hopetown_aucampiae_x/0209_0214_b3,0.061263299,0.016319645,153499,0.061263299,0.016319645,0.049167341,0.013293616,0.040742274,0.009020276
Hopetown_aucampiae_x/0209_0214_b4,0.360120720,0.100361730,9376,0.360120720,0.100361730,0.337508164,0.096186076,0.263833019,0.078956201
Hopetown_aucampiae_x/0209_0214_b5,0.114277788,0.035641306,693930,0.114277788,0.035641306,0.108294612,0.034986841,0.089412242,0.025973346
Hopetown_aucampiae_x/0209_0214_b6,0.060378955,0.013540274,191882,0.060378955,0.013540274,0.047533659,0.011188281,0.037693181,0.006936614
Hopetown_aucampiae_x/0209_0214_b7,0.149497734,0.097250756,504164,0.149497734,0.097250756,0.133162083,0.093132014,0.100050848,0.067607234
Hopetown_aucampiae_x/0209_0214_b8,0.055262789,0.011960767,385203,0.055262789,0.011960767,0.043693416,0.009981144,0.038078914,0.005560796
Hopetown_aucampiae_x/0209_0214_b9,0.116737908,0.037245209,7381,0.116737908,0.037245209,0.105029224,0.034143777,0.078646467,0.023722127
Hopetown_aucampiae_x/0209_0214_c1,0.069371312,0.020634532,27420,0.069371312,0.020634532,0.057060853,0.017965380,0.038443095,0.010629236
Hopetown_aucampiae_x/0209_0214_c2,0.060221686,0.022931954,13573,0.060221686,0.022931954,0.051231324,0.020115268,0.036998321,0.011707785
Hopetown_aucampiae_x/0209_0214_c3,0.050991878,0.018431191,76558,0.050991878,0.018431191,0.043170636,0.015727540,0.031967883,0.009360189
Hopetown_aucampiae_x/0209_0214_c4,0.037180441,0.014192292,16775,0.037180441,0.014192292,0.031648968,0.011713193,0.025133030,0.007087677
Hopetown_aucampiae_x/0209_0214_c5,0.022874636,0.015470169,38783,0.022874636,0.015470169,0.020745015,0.013146803,0.019147928,0.008238383
Hopetown_aucampiae_x/0209_0214_c6,0.033924003,0.010179083,40317,0.033924003,0.010179083,0.031973015,0.008956135,0.025969981,0.006280152
Hopetown_aucampiae_x/0209_0214_c7,0.050197971,0.017241430,16269,0.050197971,0.017241430,0.040940934,0.015211069,0.028760115,0.009031715
Hopetown_aucampiae_x/0209_0214_c8,0.050197971,0.017241430,16269,0.050197971,0.017241430,0.040940934,0.015211069,0.028760115,0.009031715
Hopetown_aucampiae_x/0209_0214_p1,0.132216409,0.053770668,484275,0.132216409,0.053770668,0.116187516,0.052132604,0.080792282,0.038565464
Hopetown_aucampiae_x/0209_0214_p10,0.133610840,0.024027594,1358973,0.133610840,0.024027594,0.109359182,0.019818877,0.070255805,0.009493978
Hopetown_aucampiae_x/0209_0214_p11,0.133610840,0.024027594,1358973,0.133610840,0.024027594,0.109359182,0.019818877,0.070255805,0.009493978
Hopetown_aucampiae_x/0209_0214_p12,0.133610840,0.024027594,1358973,0.133610840,0.024027594,0.109359182,0.019818877,0.070255805,0.009493978
Hopetown_aucampiae_x/0209_0214_p2,0.061263299,0.016319645,153499,0.061263299,0.016319645,0.049167341,0.013293616,0.040742274,0.009020276
Hopetown_aucampiae_x/0209_0214_p3,0.114277788,0.035641306,693930,0.114277788,0.035641306,0.108294612,0.034986841,0.089412242,0.025973346
Hopetown_aucampiae_x/0209_0214_p4,0.055262789,0.011960767,385203,0.055262789,0.011960767,0.043693416,0.009981144,0.038078914,0.005560796
Hopetown_aucampiae_x/0209_0214_p5,0.055262789,0.011960767,385203,0.055262789,0.011960767,0.043693416,0.009981144,0.038078914,0.005560796
Hopetown_aucampiae_x/0209_0214_p6,0.055262789,0.011960767,385203,0.055262789,0.011960767,0.043693416,0.009981144,0.038078914,0.005560796
Hopetown_aucampiae_x/0209_0214_p7,0.055262789,0.011960767,385203,0.055262789,0.011960767,0.043693416,0.009981144,0.038078914,0.005560796
Hopetown_aucampiae_x/0209_0214_p8,0.133610840,0.024027594,1358973,0.133610840,0.024027594,0.109359182,0.019818877,0.070255805,0.009493978
Hopetown_aucampiae_x/0209_0214_p9,0.133610840,0.024027594,1358973,0.133610840,0.024027594,0.109359182,0.019818877,0.070255805,0.009493978
Hopetown_aucampiae_x/0215_0220_a1,0.094761456,0.026827353,59354,0.094761456,0.026827353,0.086752722,0.023932685,0.071912614,0.014168209
Hopetown_aucampiae_x/0215_0220_a2,0.110549656,0.032018250,54012,0.110549656,0.032018250,0.100375998,0.028265817,0.080822875,0.017616823
Hopetown_aucampiae_x/0215_0220_a3,0.112121229,0.030384430,132050,0.112121229,0.030384430,0.101040903,0.026508920,0.077488323,0.015506218
Hopetown_aucampiae_x/0215_0220_a4,0.136489795,0.029634558,127926,0.136489795,0.029634558,0.123637531,0.026262250,0.091108225,0.015181297
Hopetown_aucampiae_x/0215_0220_a5,0.127626525,0.031730379,104021,0.127626525,0.031730379,0.116264211,0.028617558,0.087109420,0.018329559
Hopetown_aucampiae_x/0215_0220_a6,0.121940252,0.026170507,125538,0.121940252,0.026170507,0.111425653,0.023886315,0.083686788,0.014795731
Hopetown_aucampiae_x/0215_0220_a7,0.073161059,0.019865334,246095,0.073161059,0.019865334,0.071680181,0.018170780,0.062051380,0.011479362
Hopetown_aucampiae_x/0215_0220_b1,0.075314769,0.021763329,95769,0.075314769,0.021763329,0.067047434,0.020453986,0.060613087,0.013706572
Hopetown_aucampiae_x/0215_0220_b2,0.114618716,0.039376934,20048,0.114618716,0.039376934,0.101879640,0.035023164,0.071600510,0.020096614
Hopetown_aucampiae_x/0215_0220_b3,0.080604384,0.036499940,164284,0.080604384,0.036499940,0.073204117,0.033016225,0.065991818,0.021515009
Hopetown_aucampiae_x/0215_0220_b4,0.099354541,0.033815029,166247,0.099354541,0.033815029,0.082908758,0.028236065,0.060478776,0.014736371
Hopetown_aucampiae_x/0215_0220_b5,0.060812000,0.014665993,290025,0.060812000,0.014665993,0.053795946,0.011905241,0.052587667,0.007462909
Hopetown_aucampiae_x/0215_0220_b6,0.068558670,0.027104366,128526,0.068558670,0.027104366,0.062103096,0.022821427,0.052790077,0.012281059
Hopetown_aucampiae_x/0215_0220_b7,0.073840226,0.017685066,1124358,0.073840226,0.017685066,0.063228252,0.015189885,0.051940426,0.009269770
Hopetown_aucampiae_x/0215_0220_b8,0.147641940,0.036889253,2221,0.147641940,0.036889253,0.134167043,0.034179964,0.094360771,0.019832532
Hopetown_aucampiae_x/0215_0220_b9,0.260687495,0.062128650,93993,0.260687495,0.062128650,0.243860344,0.062025219,0.190641285,0.054501616
Hopetown_aucampiae_x/0215_0220_c1,0.088786408,0.022641990,21256,0.088786408,0.022641990,0.078068303,0.019536985,0.057094586,0.010363993
Hopetown_aucampiae_x/0215_0220_c2,0.110301209,0.032469408,23579,0.110301209,0.032469408,0.094827192,0.029707763,0.065564708,0.019622781
Hopetown_aucampiae_x/0215_0220_c3,0.067753151,0.021215413,15527,0.067753151,0.021215413,0.059746117,0.018315660,0.047157523,0.010189368
Hopetown_aucampiae_x/0215_0220_c4,0.040558851,0.010469971,11772,0.040558851,0.010469971,0.037629126,0.009676318,0.033853933,0.006424475
Hopetown_aucampiae_x/0215_0220_c5,0.038648775,0.011233185,26835,0.038648775,0.011233185,0.037252715,0.010213439,0.033161072,0.006603910
Hopetown_aucampiae_x/0215_0220_p1,0.080604384,0.036499940,164284,0.080604384,0.036499940,0.073204117,0.033016225,0.065991818,0.021515009
Hopetown_aucampiae_x/0215_0220_p2,0.099354541,0.033815029,166247,0.099354541,0.033815029,0.082908758,0.028236065,0.060478776,0.014736371
Hopetown_aucampiae_x/0215_0220_p3,0.073840226,0.017685066,1124358,0.073840226,0.017685066,0.063228252,0.015189885,0.051940426,0.009269770
Hopetown_aucampiae_x/0215_0220_p4,0.073840226,0.017685066,1124358,0.073840226,0.017685066,0.063228252,0.015189885,0.051940426,0.009269770
Hopetown_aucampiae_x/0215_0220_p5,0.073840226,0.017685066,1124358,0.073840226,0.017685066,0.063228252,0.015189885,0.051940426,0.009269770
Hopetown_aucampiae_x/0215_0220_p6,0.073840226,0.017685066,1124358,0.073840226,0.017685066,0.063228252,0.015189885,0.051940426,0.009269770
Hopetown_aucampiae_x/0215_0220_p7,0.073840226,0.017685066,1124358,0.073840226,0.017685066,0.063228252,0.015189885,0.051940426,0.009269770
Hopetown_aucampiae_x/0221_0226_a1,0.111104180,0.030655894,135476,0.111104180,0.030655894,0.102981979,0.026672158,0.080363636,0.014739887
Hopetown_aucampiae_x/0221_0226_a2,0.136244116,0.049558391,93450,0.136244116,0.049558391,0.124075798,0.044870664,0.090248030,0.029463847
Hopetown_aucampiae_x/0221_0226_a3,0.128752496,0.034770877,88581,0.128752496,0.034770877,0.116516752,0.029197734,0.083016182,0.015295812
Hopetown_aucampiae_x/0221_0226_a4,0.111050145,0.029143629,127532,0.111050145,0.029143629,0.102855383,0.025736891,0.079046809,0.014693571
Hopetown_aucampiae_x/0221_0226_b1,0.112747319,0.024437759,39708,0.112747319,0.024437759,0.087523573,0.019766136,0.057161347,0.010721798
Hopetown_aucampiae_x/0221_0226_b10,0.095795866,0.028261900,650454,0.095795866,0.028261900,0.075920512,0.022757646,0.061885079,0.014370544
Hopetown_aucampiae_x/0221_0226_b2,0.268041036,0.046216737,60085,0.268041036,0.046216737,0.231915866,0.043235250,0.132812594,0.026307977
Hopetown_aucampiae_x/0221_0226_b3,0.125733095,0.029210261,51069,0.125733095,0.029210261,0.099401025,0.025932964,0.061979581,0.013229294
Hopetown_aucampiae_x/0221_0226_b4,0.115534808,0.058234597,11632,0.115534808,0.058234597,0.097955114,0.055815477,0.062683053,0.035037208
Hopetown_aucampiae_x/0221_0226_b5,0.136581124,0.082433932,27912,0.136581124,0.082433932,0.120924012,0.077363496,0.082441172,0.048294315
Hopetown_aucampiae_x/0221_0226_b6,0.082664549,0.020003842,18443,0.082664549,0.020003842,0.069176628,0.017660752,0.052313414,0.010035380
Hopetown_aucampiae_x/0221_0226_b7,0.088784425,0.026684866,172794,0.088784425,0.026684866,0.070766348,0.022123259,0.050778536,0.011168388
Hopetown_aucampiae_x/0221_0226_b8,0.161062359,0.046617770,783220,0.161062359,0.046617770,0.151537390,0.045156806,0.111532322,0.033941786
Hopetown_aucampiae_x/0221_0226_b9,0.060243767,0.017894337,1009688,0.060243767,0.017894337,0.051141731,0.015978263,0.042115276,0.009724835
Hopetown_aucampiae_x/0221_0226_c1,0.050139776,0.014890576,29339,0.050139776,0.014890576,0.042381756,0.012848733,0.033858343,0.007106902
Hopetown_aucampiae_x/0221_0226_c10,0.077819764,0.024605704,11030,0.077819764,0.024605704,0.062913053,0.020891976,0.041277100,0.011169677
Hopetown_aucampiae_x/0221_0226_c11,0.038542772,0.018188777,14118,0.038542772,0.018188777,0.031456754,0.015189067,0.025462107,0.007877644
Hopetown_aucampiae_x/0221_0226_c12,0.056685797,0.021566361,8073,0.056685797,0.021566361,0.044420697,0.018571985,0.031786786,0.010341997
Hopetown_aucampiae_x/0221_0226_c13,0.047045270,0.016912495,24854,0.047045270,0.016912495,0.037444932,0.014775299,0.029172481,0.008490897
Hopetown_aucampiae_x/0221_0226_c14,0.088504575,0.025398338,15042,0.088504575,0.025398338,0.070845046,0.021983460,0.045764381,0.012401400
Hopetown_aucampiae_x/0221_0226_c15,0.031531474,0.018314370,8864,0.031531474,0.018314370,0.026834044,0.017304959,0.024490066,0.012003903
Hopetown_aucampiae_x/0221_0226_c16,0.076273773,0.028658693,24240,0.076273773,0.028658693,0.062136533,0.025363676,0.042532599,0.014888279
Hopetown_aucampiae_x/0221_0226_c2,0.050139776,0.014890576,29339,0.050139776,0.014890576,0.042381756,0.012848733,0.033858343,0.007106902
Hopetown_aucampiae_x/0221_0226_c3,0.063978562,0.026144620,31124,0.063978562,0.026144620,0.053060317,0.021715025,0.038601235,0.011421094
Hopetown_aucampiae_x/0221_0226_c4,0.080658509,0.034348617,14922,0.080658509,0.034348617,0.065133489,0.032329652,0.044377253,0.020446948
Hopetown_aucampiae_x/0221_0226_c5,0.079375825,0.019132859,7300,0.079375825,0.019132859,0.064553935,0.016758093,0.042453989,0.009216883
Hopetown_aucampiae_x/0221_0226_c6,0.044408105,0.022997305,17865,0.044408105,0.022997305,0.038055266,0.020786141,0.032325168,0.012713559
Hopetown_aucampiae_x/0221_0226_c7,0.046377073,0.012527582,20193,0.046377073,0.012527582,0.039279706,0.011090151,0.031598889,0.006800021
Hopetown_aucampiae_x/0221_0226_c8,0.083188413,0.028494295,7944,0.083188413,0.028494295,0.066919082,0.024944891,0.045388438,0.015137581
Hopetown_aucampiae_x/0221_0226_c9,0.053147000,0.016335882,20961,0.053147000,0.016335882,0.044486101,0.014129903,0.032508254,0.007673379
Hopetown_aucampiae_x/0221_0226_p1,0.112747319,0.024437759,39708,0.112747319,0.024437759,0.087523573,0.019766136,0.057161347,0.010721798
Hopetown_aucampiae_x/0221_0226_p2,0.060243767,0.017894337,1009688,0.060243767,0.017894337,0.051141731,0.015978263,0.042115276,0.009724835
Hopetown_aucampiae_x/0221_0226_p3,0.060243767,0.017894337,1009688,0.060243767,0.017894337,0.051141731,0.015978263,0.042115276,0.009724835
Hopetown_aucampiae_x/0227_0232_a1,0.110273386,0.041576110,92512,0.110273386,0.041576110,0.100217729,0.035581560,0.067690945,0.017765493
Hopetown_aucampiae_x/0227_0232_a2,0.112430919,0.035939703,66695,0.112430919,0.035939703,0.101697828,0.030374361,0.069073973,0.015411024
Hopetown_aucampiae_x/0227_0232_a3,0.138895505,0.041752855,92396,0.138895505,0.041752855,0.124268616,0.036677493,0.080616715,0.020406672
Hopetown_aucampiae_x/0227_0232_a4,0.126519836,0.034094176,70466,0.126519836,0.034094176,0.114152846,0.028645710,0.076796837,0.013471556
Hopetown_aucampiae_x/0227_0232_a5,0.123423422,0.043399524,74869,0.123423422,0.043399524,0.110624258,0.037056355,0.074436941,0.020951148
